tweet_id,fecha_reply,reply_id,texto,likes,retweets,replies,gender,usuario,;;
"1901669268774674643,17/03/2025 14:21:00,255,""Yo fui la que escribí ese chat y la verdad era mamando gallo con una amiga, burlándonos de los petristas. 🤣"",332,28,14,female,@julipalacioc,";;
1901669268774674643,17/03/2025 11:42:00,256,Jajajajajajajajaja está enfermo mental está muy mal de esa cabeza jajajaja perdió totalmente La razón,423,69,2,male,@PETRIIISTAAAAS,;;
"1901669268774674643,17/03/2025 12:24:00,257,""Los empresarios no son esclavistas";;
;;
La pobreza se acaba con empleo y con empresas;;
;;
"Su gobierno es odio, división, hambre y muerte"",249,30,6,male,@andresmania,";;
"1901669268774674643,17/03/2025 11:46:00,258,"".";;
@petrogustavo;;
 es bueno como agitador, así con frecuencia haga el ridículo;" pero, como gobernante es un fracaso. El peor."",190,26,2,male,@ernestomaciast,";
1901669268774674643,17/03/2025 12:46:00,259,Presidente sea serio. Usted es el presidente de una nación. Despabile por favor.,335,27,10,male,@jaimeflozada,;;
"1901669268774674643,17/03/2025 11:24:00,260,""Esto no puede ser posible";;
;;
"https://x.com/i/status/1901671050154254582"",45,5,0,female,@MonicaSaadeX,";;
"1918057165782176184,01/05/2025 16:39:00,261,""Lo dijimos. Lo advertimos. ";;
;;
Son iguales. ;;
@petrogustavo;;
" tiene el mismo propósito, condenarnos a la miseria y a la pobreza. https://pbs.twimg.com/media/Gp5PTY0XQAAfPL-?format=jpg&name=small"",743,178,38,male,@papoaminCD,";;
"1918057165782176184,01/05/2025 17:09:00,262,""Cuál es peor ? https://pbs.twimg.com/media/Gp5WRkuWgAATVd9?format=jpg&name=small";;
",418,76,20,male,@Rincon001A,
1918057165782176184,01/05/2025 19:38:00,263,Petro está bastante confundido. Colombia no es la tierra de Bolívar. Colombia es la tierra de Santander. Aquí no vimos el nacimiento del Libertador, sino su fracaso. Aquí no floreció su proyecto autoritario, sino que nació el proyecto republicano de Santander: con leyes, con límites, con instituciones. Ese discurso de Bolívar que se lo deje a Venezuela, porque nuestra historia no es de caudillos sino de república. Nuestra herencia es la ley, no la espada."",482,136,11,female,@carorestrepocan,";;
"1918057165782176184,01/05/2025 16:56:00,264,""Estoy segura de que la mitad no ignorante de este país, sólo vemos a un payaso que nos dá vergüenza."",667,35,14,female,@RolaRiquis,";;
"1918057165782176184,01/05/2025 17:05:00,265,""Berto Copia todo lo que hizo Chávez y terminaremos como venezuela.";;
"https://pbs.twimg.com/media/Gp5VPmzWoAA727z?format=jpg&name=small"",407,119,9,male,@waldoalarconho1,";;
"1918057165782176184,01/05/2025 16:46:00,266,""No recuerdo a Bolivar haciéndose un lifting facial, pasean en Panamá con un Trans o consumiendo drogas"",351,36,7,male,@eramiren2021,";;
"1918057165782176184,01/05/2025 18:03:00,267,""Gracias mi presidente Chavez";;
"https://pbs.twimg.com/media/Gp5ilQeWEAAPS0t?format=png&name=360x360"",181,14,1,male,@ToroDeArena,";;
1918057165782176184,01/05/2025 16:40:00,268,Con los guantes de comer pollo jajajaja. Quiere ser un revolucionario pero solo es un simple señor que es apasionado a las cirugías estéticas.,372,13,8,male,@JulianPadillaq,;;
"1918057165782176184,01/05/2025 16:52:00,269,""La Representación Sr Presidente suya con la desenvaina de la Espada de Bolívar,es q el PUEBLO es merecedor de unas condiciones Laborales Dignas.";;
Gracias Presidente PETRO!!;;
"#SiALaConsultaPopular  https://pbs.twimg.com/media/Gp5SQ6zXIAA-ycH?format=jpg&name=small"",202,89,24,female,@GoezFranco26739,";;
1918057165782176184,01/05/2025 17:09:00,270,Viva Francisco de Paula Santander,72,12,1,male,@Rincon001A,;;
"1912575034922590426,16/04/2025 13:54:00,271,""❌ INFORMACIÓN FALSA";;
;;
La lista no pertenece a ningún documento oficial. Se trata de una captura de WhatsApp que ya ha sido DESMENTIDA. ;;
;;
* La cuenta citada por Petro pertenece a un grupo financiado por Maduro.;;
;;
"Al momento NO hay NINGÚN candidato detenido. Tercer FAKE del día."",3400,904,50,male,@agusantonetti,";;
"1912575034922590426,16/04/2025 13:46:00,272,""Entregue la lista de los observadores electorales colombianos que """"han sido detenidos"""", descuide, lo pediré también vía derecho de petición!";;
;;
Petro, es muy peligroso lo que usted está haciendo con estos Señalamientos, su desprecio por la democracia y por las relaciones diplomáticas preocupan! ;;
"Respete a Ecuador y a los ecuatorianos"",895,314,29,female,@luzpastrana,";;
"1912575034922590426,16/04/2025 13:35:00,273,""Que show tan patético Presidente ";;
@petrogustavo;;
. ;;
;;
Ojalá esa hubiese sido su actitud con la dictadura de Maduro y Cabello. ;;
;;
Les tembló la mano en un robo manifiesto y ahora hacen esta cortina de humo sobre Ecuador para hacerse los perseguidos. ;;
;;
"Son perdedores."",564,177,11,male,@papoaminCD,";;
"1912575034922590426,16/04/2025 15:22:00,274,""Está tomando como sustento una fake news !";;
;;
Imagínense la irresponsabilidad! ;;
Nuestras relaciones internacionales de nuevo en riesgo por un trino sin fundamento ;;
;;
No busque más excusas y respetando la voluntad de los ecuatorianos, acepte el triunfo del Presidente ;;
"@DanielNoboaOk https://pbs.twimg.com/media/Gort1kYXoAE5E8p?format=jpg&name=small"",653,216,14,female,@luzpastrana,";;
"1912575034922590426,16/04/2025 13:48:00,275,""LA IZQUIERDA NO SABE PERDER";;
"Noboa ganó en elecciones limpias, actas en mano, pero los zurdos ya salieron con el show: que fraude, que persecución, que los oprimen. Y Petro, como buen alcahueta, les ofrece asilo desde Colombia. HIJUEPUTAS"",500,126,6,female,@AdrianaVeterin,";;
1912575034922590426,16/04/2025 13:36:00,276,Uno tiene que revisar varias veces si es la cuenta fake o la original.,593,62,18,male,@JoseCuelloB,#ERROR!;;
1900706099017236645,15/03/2025 0:48:00,277,¿Así como los TRAICIONADOS y ENGAÑADOS del @ICETEX ?,44,11,1,male,@ICETEX,;;
1900706099017236645,15/03/2025 1:26:33,278,Invito a los jóvenes q les quito los créditos del icetex y les incremento los intereses hp embaucador,120,36,1,female,@ClaudiaLuci1018,;;
1900706099017236645,15/03/2025 1:29:34,279,Comenzó la campaña?,2,1,0,male,@vikingopaisano,;;
"1900706099017236645,15/03/2025 2:35:38,280,""De verdad habrá todavía mucho pendejo que le crea a este irresponsable estafador del poder? Petro lo único que da es destrucción y desilusión, por eso te necesita bien bruto para tener poder sobre ti."",2,1,0,male,@Alfonso1559345,";;
1900706099017236645,15/03/2025 3:58:57,281,Todos amenazados por los profesores .... BOBO-HIJUEPU7A CHIRRETE,35,11,0,male,@davidsmedellin1,;;
1900572446727504089,15/03/2025 14:52:52,282,Esos son los que gritan en los estadios fuera Petro.,1,0,0,male,@jo_gir,;;
1900706099017236645,15/03/2025 20:01:45,283,Y también nos van a devolver la plática de ICETEX para que nuestros hijos puedan terminar sus carreras universitarias o nos piensa poner a trabajar nocturno y horas extras para poder que nuestros hijos terminen,2,1,0,male,@RucioCaballo,;;
"1900572446727504089,16/03/2025 8:37:24,284,""Señores @USEmbassyBogota @DEAHQ en la fiscalia del gobierno Iván Duque, con Martha Mancera en la cabeza tenian lazos con el Clan del Golfo. Ahora el gobierno d @petrogustavo extradicta a los terroristas narcotraficantes a Estados Unidos..";;
;;
"Ven la diferencia?"",3,0,0,male,@USEmbassyBogota,";;
1900706099017236645,16/03/2025 12:02:58,285,Jóvenes #LiberalesDeBaseALaCalle defendiendo las Reformas Sociales del gobierno del CAMBIO. https:// x.com/liberalesbase/ status/1901241838255620157?t=E5ymekCxHjROEwZNqx4LBQ&s=08 …,2,1,0,male,@liberalesbase,;;
1900706099017236645,16/03/2025 13:58:10,286,Lo dice el que en campaña prometió condonar los créditos del Icetex a los estudiantes y después les hizo conejo. Entre mil promesas de campaña incumplidas. Sólo humo. El pueblo ya no le cree.,2,2,0,male,@ramonolgarcia,;;
"1900706099017236645,16/03/2025 20:05:12,287,""Salió el guerrillero, a venderle espejitos a los jóvenes colombianos... 11 millones de pendejos le dieron el voto con el cuento del cambio y lo único que hizo fue cagada tras cagada, y ahora Colombia está en manos de grupos armados y la salud peor cada día. Fuera Petro!!!."",1,1,0,male,@enriqueluna62,";;
1900706099017236645,16/03/2025 23:18:11,288,Puros borregos que no sabían porque protestaban!,2,1,0,female,@MitchellAlejan6,;;
"1902470858662408684,19/03/2025 21:26:42,289,""El arte de matar, que tienen tus matones. Guerrillero hijueputa."",3,0,0,male,@Willy_H92,";;
"1902470858662408684,19/03/2025 21:27:40,290,""Casi 3 años y no hizo nada, sólo empeorar lo que funcionaba a medias. El país inundado de cocaína , con territorios totalmente vedados para la fuerza pública y el atado, con los desplazados del Catatumbo sin saber cuando podrán regresar, con la guajira recibiendo bicicletas."",4,0,0,male,@Ju_An_Mo_Co,";;
"1902470858662408684,19/03/2025 21:43:10,291,""Con ese nombre con razón, si para UD decir la verdad es arte, porque no habla con la verdad entonces? solo sabe hablar basura todo el tiempo engañando idiotas que no les gusta trabajar"",3,0,0,male,@Williams977293,";;
1902470858662408684,19/03/2025 21:47:18,292,https:// x.com/DanielSamperO/ status/1902311062298583326?t=LQHSxVkShLHY5KuxsytJZg&s=19 …,1,0,0,male,@lfsuarez80,;;
"1902470858662408684,19/03/2025 21:49:12,293,""""""Como los vampiros de las fábulas no quieren el sol porque los derrite y los muestra tal como son.""""";;
;;
"- Ya en Modo Agenda Privada ‍"",38,5,1,male,@LagrimasDZurdos,";;
"1902470858662408684,19/03/2025 22:23:58,294,""Oiga, suelte ese hijueputa celular y haga algo por este país, no sea malparido!"",3,0,0,male,@monte57125,";;
1902470858662408684,19/03/2025 22:41:16,295,DEJE DE HABLAR TANTA MIERDA REMALPARIDO GUERRILLERO CACORRO SETENTA HIJUEPUTA Y METASE ESE TEATRO CULO ARRIBA CON TODO Y ACTORES DE PACOTILLA,0,1,0,male,@JuanCar11606852,;;
1902470858662408684,19/03/2025 23:30:06,296,También la verdatttt sobre el Palacio de Justicia?,3,0,0,male,@gatoshrod,;;
1902470858662408684,20/03/2025 1:45:47,297,Feliz día,4,0,0,female,@julygc23,;;
1902470858662408684,20/03/2025 4:14:29,298,Alguna opinión acerca del comportamiento del manteco de Mondragón?,1,1,0,male,@MarinlJorge,;;
1902736967902617711,20/03/2025 15:20:16,299,El pseudo pueblo de las marchas representa a MENOS del 0.1% y representan a los contratistas del estado defendiendo su contrato. Nada más,8,0,0,male,@pantaleon_col,;;
"1902736967902617711,20/03/2025 15:29:48,300,""Don ebrio, eres como un domingo en la escuela 《sin clase 》..."",189,26,24,male,@Tiann_H,";;
"1902736967902617711,20/03/2025 16:34:36,301,""SI, EL SENADO  TORPEDEA LA CONSULTA """" EL PUEBLO, DEBE IR AL SENADO EN BLOQUE  Y PEDIRLES CUENTA A ESTOS SENADORES PAGOS !!"",5,1,0,male,@Humbert62308224,";;
"1902736967902617711,20/03/2025 18:45:25,302,""Yo si estoy de acuerdo con una consulta popular, pero la primera pregunta debe ser:";;
;;
PETRO DEBE RENUNCIAR O SE DEBE QUEDAR?;;
;;
"Se necesitan muchas reformas para reconstruir todo lo que ha destruido Petro. necesita otro líder, éste si que sea inteligente, honesto y trabajador."",5,1,2,male,@CarlosLeRequin,";;
"1902736967902617711,20/03/2025 19:16:25,303,""Ahí cerquita en el texto de la constitución se encuentra el ARTÍCULO 109: """"La violación de los topes máximos de financiación de las campañas será sancionada con la pérdida de investidura o del cargo"""". @petrogustavo RESPETAR TODOS los artículos de la constitución es DEMOCRACIA."",4,2,0,male,@lerunav,";;
1902736967902617711,21/03/2025 0:12:42,304,VAMOS POR EL  articulo 109 @petrogustavo genocida hpta,6,1,0,male,@uribista_d21772,;;
"1902736967902617711,21/03/2025 0:21:51,305,""A ver PEDAZO DE ANIMAL. El articulo 104 SI da la potestad al presidente de adelantar una consulta popular SIEMPRE Y CUANDO esa iniciativa tenga la firma de TODOS SUS MINISTROS, PREVIO CONCEPTO FAVORABLE DEL SENADO. Entonces díganos, perro sarnoso, ¿piensa en disolver el congreso?"",57,18,1,male,@DonGatoOpina,";;
1902736967902617711,21/03/2025 11:07:31,306,Así se aencillo,4,2,0,male,@ibarrera2503,;;
"1902736967902617711,21/03/2025 14:39:57,307,""¿Cantidad de gente?";;
;;
"Jajajaja me orine jajajaja"",11,0,0,male,@JuampaSantos,";;
"1902736967902617711,22/03/2025 17:11:50,308,""¿Todavía creen que con indígenas mercenarios traídos del Cauca, sindicalistas vendidos con TODO para ellos y sus flias,funcionarios públicos chantajeados, y contratistas arrodillados ganará la consulta?¿Muy seguro está del dinero del erario,pitufos,Picota, guerrillas,Maduro $$$?"",8,0,1,female,@ArianaAladin,";;
"1905233223774248999,27/03/2025 12:26:17,309,""""""No quise presentar tesis porque me exigían un estudio econométrico, y no creo en la econometria como método de investigación económica""""";;
;;
Típica frase del estudiante más flojo del salón. ;;
;;
"¿O no Presidente @petrogustavo ?"",0,282,32,male,@papoaminCD,";;
"1905233223774248999,27/03/2025 12:34:41,310,""Cuando lo leo, no deja de asombrarme su nivel de narcisismo y estupidez. Ud es un zoquete de un nivel insoportable. ";;
;;
“No quise presentar tesis”..;;
;;
En todo caso habla de cosas en las que no verifica ANTES sobre los requisitos y deja las cosas tiradas. ;;
;;
"Un imbécil."",98,26,1,male,@1frasedirecta,";;
"1905233223774248999,27/03/2025 13:02:18,311,""Ok entonces no te graduaste por rebelde, y no fue por bruto como todos pensamos.";;
"En ese pequeño detalle se puede comprender porque nunca has logrado éxito en nada. Si en lugar de diplomas coleccionaras complejos, estarías lleno."",609,142,13,male,@Tempranillodel1,";;
"1905233223774248999,27/03/2025 13:07:49,312,""No cree en las matemáticas.";;
;;
Cree solo en lo que a él se le ocurre. ;;
;;
"Y además todo orgulloso de que nunca terminó la maestría, porque claro, él todo lo hace a medias."",61,6,0,male,@David__Mateus,";;
"1905233223774248999,27/03/2025 14:15:22,313,""Hola @SGC1986 , aquí va mi respuesta sin rodeos.";;
;;
"La econometría es básicamente el arte de usar matemáticas y estadísticas para analizar datos económicos y poner a prueba teorías o hipótesis. Imagina que quieres saber si subir los impuestos realmente reduce el consumo, o si"",6,0,0,male,@SGC1986,";;
"1905233223774248999,27/03/2025 14:17:27,314,""Ojo:";;
"-Si uno empieza una frase con conjunción """"Si"""", debe terminar ligando  la subordinada a la consecuencia de lo que señala. Es regla mínima de concordancia gramatical, y asunto de lógica.";;
"-Este gráfico no tiene nada que ver con econometría. Menos trinar, más estudiar, pdte."",166,13,19,male,@blou,";;
"1905233223774248999,27/03/2025 15:08:23,315,""""""No quise presentar tesis porque me exigían un estudio econométrico, y no creo en la econometria como método de investigación económica""""";;
"Traducción: """"NO me gradué por burro, el título de maestría que dije tener, es FALSO""""."",767,160,14,male,@pastoracorrupta,";;
"1905233223774248999,27/03/2025 16:02:47,316,""""""Estudié medicina pero no quise hacer el rural porque no me gustaba la anatomía"""".";;
;;
"Ni Maduro escribiría semejante imbecilidad."",0,319,12,male,@santiuribedel10,";;
"1905233223774248999,27/03/2025 19:42:00,317,""El presidente más  bruto que haya tenido Colombia, @petrogustavo se lo ganó usted."",90,11,1,female,@MariaMa17126015,";;
1905233223774248999,28/03/2025 5:20:50,318,Estos técnicos de universidades privadas de la élite están sesgando la información con datos q vienen de gobiernos anteriores y le echan la culpa al actual gobierno eso es hipocresía,42,15,2,male,@Ricardosaenzs,;;
